"ID","12142020-cnf-1","12172020cl3","12182020cl1","12192020cml1","12202020","12212020","12232020cp","12252020cp2f"
"1724960|estExt_fgenesh1_pg.C_360032",NA,NA,NA,NA,NA,NA,2,NA
"1725065|estExt_fgenesh1_pg.C_380014",NA,3,1,2,NA,NA,NA,NA
"1725087|estExt_fgenesh1_pg.C_380039",NA,NA,NA,1,NA,NA,NA,NA
"1725254|estExt_fgenesh1_pg.C_400067",NA,1,6,2,4,NA,7,2
"1725292|estExt_fgenesh1_pg.C_410041",NA,NA,NA,NA,NA,NA,2,NA
"1725309|estExt_fgenesh1_pg.C_410059",2,80,16,84,91,51,4,27
"1725485|estExt_fgenesh1_pg.C_440043",NA,NA,NA,NA,NA,2,NA,NA
"1725490|estExt_fgenesh1_pg.C_440048",NA,NA,NA,NA,NA,NA,2,NA
"1725614|estExt_fgenesh1_pg.C_460047",2,NA,NA,NA,NA,NA,NA,NA
"1725621|estExt_fgenesh1_pg.C_470005",99,234,148,165,119,96,16,321
"1725803|estExt_fgenesh1_pg.C_500037",NA,NA,NA,NA,2,NA,NA,NA
"1725806|estExt_fgenesh1_pg.C_500040",NA,NA,NA,NA,NA,NA,2,NA
"1725846|estExt_fgenesh1_pg.C_510035",NA,NA,NA,NA,2,2,NA,NA
"1725867|estExt_fgenesh1_pg.C_520044",NA,NA,2,NA,NA,NA,2,NA
"1725894|estExt_fgenesh1_pg.C_530030",2,NA,2,2,NA,NA,NA,NA
"1726055|estExt_fgenesh1_pg.C_570024",NA,1,1,NA,NA,3,NA,NA
"1726139|estExt_fgenesh1_pg.C_600008",NA,NA,NA,NA,NA,2,NA,NA
"1726167|estExt_fgenesh1_pg.C_600036",NA,NA,NA,2,NA,NA,NA,NA
"1726244|estExt_fgenesh1_pg.C_620034",NA,NA,NA,2,NA,NA,2,NA
"1726245|estExt_fgenesh1_pg.C_620035",NA,NA,2,NA,NA,NA,2,NA
"1726320|estExt_fgenesh1_pg.C_650011",NA,NA,2,NA,NA,NA,NA,NA
"1726377|estExt_fgenesh1_pg.C_660034",NA,NA,NA,NA,NA,NA,2,NA
"1726420|estExt_fgenesh1_pg.C_670039",NA,NA,2,2,2,2,NA,2
"1726530|estExt_fgenesh1_pg.C_710020",2,3,NA,4,4,1,1,4
"1726565|estExt_fgenesh1_pg.C_720031",NA,NA,NA,NA,1,NA,NA,NA
"1726671|estExt_fgenesh1_pg.C_770019",NA,2,NA,2,NA,2,NA,NA
"1726702|estExt_fgenesh1_pg.C_790011",NA,NA,NA,NA,1,NA,NA,NA
"1726730|estExt_fgenesh1_pg.C_800023",NA,NA,NA,NA,NA,NA,NA,2
"1726862|estExt_fgenesh1_pg.C_870006",NA,NA,NA,2,2,NA,2,32
"1727|CE1726_1150",NA,NA,2,NA,1,2,NA,NA
"1727373|estExt_fgenesh1_pg.C_1140019",NA,NA,NA,NA,NA,NA,NA,2
"1727550|estExt_fgenesh1_pg.C_1240017",NA,NA,NA,2,2,NA,NA,NA
"1727579|estExt_fgenesh1_pg.C_1260008",NA,NA,2,NA,NA,NA,NA,NA
"1727603|estExt_fgenesh1_pg.C_1280019",NA,NA,NA,NA,1,NA,NA,NA
"1727656|estExt_fgenesh1_pg.C_1320006",NA,2,1,NA,NA,NA,2,NA
"1727676|estExt_fgenesh1_pg.C_1330015",NA,NA,1,NA,NA,2,NA,NA
"1727693|estExt_fgenesh1_pg.C_1350002",NA,NA,NA,NA,NA,NA,1,NA
"1728521|estExt_fgenesh1_pg.C_2220009",NA,NA,NA,2,1,NA,NA,NA
"1729208|estExt_Genemark1.C_1_t10007",NA,1,4,NA,NA,NA,2,2
"1729301|estExt_Genemark1.C_1_t10130",NA,NA,NA,NA,NA,NA,NA,2
"1729325|estExt_Genemark1.C_1_t10156",NA,3,22,42,26,42,1,8
"1729408|estExt_Genemark1.C_1_t10261",NA,2,4,NA,2,NA,20,5
"1729456|estExt_Genemark1.C_1_t10323",NA,2,2,NA,NA,NA,2,NA
"1729623|estExt_Genemark1.C_1_t20040",NA,2,NA,4,NA,NA,NA,3
"1729847|estExt_Genemark1.C_1_t20308",NA,NA,2,NA,2,NA,NA,4
"1729960|estExt_Genemark1.C_1_t20433",NA,4,29,30,18,8,2,42
"1730073|estExt_Genemark1.C_2_t10127",NA,NA,NA,NA,NA,NA,1,NA
"1730271|estExt_Genemark1.C_2_t10348",NA,NA,2,NA,NA,NA,NA,NA
"1730409|estExt_Genemark1.C_2_t20018",1,1,NA,NA,NA,NA,NA,NA
"1730558|estExt_Genemark1.C_3_t10114",NA,NA,NA,NA,1,NA,NA,NA
"1730699|estExt_Genemark1.C_3_t10271",10,20,5,9,18,1,2,17
"1730808|estExt_Genemark1.C_3_t10400",NA,1,NA,NA,NA,NA,NA,NA
"1730934|estExt_Genemark1.C_3_t20033",NA,2,1,NA,NA,4,NA,NA
"1730962|estExt_Genemark1.C_3_t20065",NA,2,NA,NA,NA,2,NA,NA
"1731182|estExt_Genemark1.C_4_t10237",NA,NA,NA,NA,NA,NA,4,2
"1731399|estExt_Genemark1.C_4_t10496",NA,1,NA,NA,4,NA,2,NA
"1731571|estExt_Genemark1.C_50107",NA,NA,NA,2,NA,NA,NA,NA
"1731585|estExt_Genemark1.C_50123",200,535,430,212,417,331,20,822
"1731634|estExt_Genemark1.C_50183",NA,NA,NA,NA,2,NA,2,NA
"1731698|estExt_Genemark1.C_50253",2,NA,1,NA,NA,NA,NA,NA
"1732102|estExt_Genemark1.C_60229",NA,9,10,30,8,31,2,17
"1732110|estExt_Genemark1.C_60239",NA,NA,NA,2,NA,NA,NA,NA
"1732179|estExt_Genemark1.C_60342",NA,2,1,2,1,2,2,2
"1732226|estExt_Genemark1.C_60395",2,NA,NA,NA,NA,NA,NA,NA
"1732276|estExt_Genemark1.C_60451",NA,2,2,NA,4,2,4,4
"1732277|estExt_Genemark1.C_60452",2,NA,4,2,3,NA,NA,6
"1732361|estExt_Genemark1.C_70074",NA,1,NA,2,2,2,NA,NA
"1732418|estExt_Genemark1.C_70145",NA,NA,NA,4,NA,NA,1,2
"1732465|estExt_Genemark1.C_70196",NA,NA,NA,NA,NA,NA,NA,2
"1732477|estExt_Genemark1.C_70216",2,3,3,4,2,1,2,4
"1732603|estExt_Genemark1.C_80013",NA,NA,2,NA,NA,NA,NA,NA
"1732614|estExt_Genemark1.C_80026",NA,NA,NA,2,NA,NA,NA,NA
"1732668|estExt_Genemark1.C_80089",NA,NA,2,NA,NA,NA,NA,NA
"1732693|estExt_Genemark1.C_80119",NA,NA,NA,NA,NA,NA,NA,2
"1732725|estExt_Genemark1.C_80155",NA,3,6,NA,4,NA,1,3
"1732729|estExt_Genemark1.C_80159",NA,NA,NA,NA,NA,NA,NA,2
"1732799|estExt_Genemark1.C_80235",2,11,2,6,8,3,NA,37
"1732883|estExt_Genemark1.C_80332",NA,NA,NA,NA,NA,NA,NA,2
"1733006|estExt_Genemark1.C_90102",NA,2,NA,NA,NA,NA,NA,NA
"1733393|estExt_Genemark1.C_100251",40,109,87,44,85,67,4,166
"1733402|estExt_Genemark1.C_100267",NA,2,NA,NA,NA,NA,NA,NA
"1733426|estExt_Genemark1.C_100292",2,NA,NA,NA,NA,NA,NA,NA
"1733444|estExt_Genemark1.C_100313",NA,1,NA,2,NA,NA,NA,NA
"1733659|estExt_Genemark1.C_110226",NA,4,NA,2,NA,2,NA,2
"1733764|estExt_Genemark1.C_120021",2,NA,1,NA,NA,NA,NA,NA
"1734044|estExt_Genemark1.C_130088",NA,NA,NA,NA,NA,NA,NA,6
"1734085|estExt_Genemark1.C_130136",NA,NA,2,4,2,2,NA,2
"1734156|estExt_Genemark1.C_130221",NA,NA,NA,NA,2,NA,NA,NA
"1734176|estExt_Genemark1.C_130243",NA,NA,NA,NA,2,NA,NA,NA
"1734309|estExt_Genemark1.C_140158",NA,1,2,NA,NA,NA,NA,NA
"1734336|estExt_Genemark1.C_140198",NA,2,NA,NA,NA,NA,NA,NA
"1734357|estExt_Genemark1.C_150016",NA,NA,NA,NA,NA,NA,NA,4
"1734435|estExt_Genemark1.C_150118",NA,NA,NA,NA,NA,NA,NA,2
"1734449|estExt_Genemark1.C_150133",NA,1,2,NA,1,NA,NA,2
"1734544|estExt_Genemark1.C_160056",2,5,NA,6,6,2,NA,37
"1734642|estExt_Genemark1.C_160176",NA,NA,NA,NA,NA,NA,NA,2
"1734794|estExt_Genemark1.C_170179",NA,4,7,2,4,4,2,12
"1734868|estExt_Genemark1.C_180079",NA,3,NA,NA,2,NA,NA,NA
"1734982|estExt_Genemark1.C_190025",NA,NA,NA,2,NA,NA,NA,1
"1735035|estExt_Genemark1.C_190087",NA,NA,2,2,NA,NA,NA,4
"1735053|estExt_Genemark1.C_190105",NA,1,NA,NA,NA,NA,2,NA
"1735209|estExt_Genemark1.C_210017",NA,NA,1,NA,NA,NA,NA,2
"1735238|estExt_Genemark1.C_210050",NA,NA,6,4,4,4,NA,8
"1735277|estExt_Genemark1.C_210095",NA,2,NA,2,NA,NA,NA,NA
"1735284|estExt_Genemark1.C_210103",NA,NA,NA,NA,2,2,NA,NA
"1735297|estExt_Genemark1.C_210116",2,2,NA,NA,NA,NA,NA,NA
"1735323|estExt_Genemark1.C_210144",NA,NA,NA,NA,2,NA,NA,2
"1735338|estExt_Genemark1.C_210159",NA,2,2,NA,NA,NA,NA,NA
"1735342|estExt_Genemark1.C_210163",NA,NA,2,NA,NA,NA,NA,NA
"1735458|estExt_Genemark1.C_220087",NA,NA,NA,NA,NA,2,NA,NA
"1735460|estExt_Genemark1.C_220089",NA,NA,NA,3,NA,NA,NA,NA
"1735503|estExt_Genemark1.C_220134",NA,7,NA,NA,6,NA,NA,4
"1735577|estExt_Genemark1.C_230030",NA,2,2,2,6,NA,NA,NA
"1735614|estExt_Genemark1.C_230071",NA,NA,NA,2,NA,NA,NA,2
"1735634|estExt_Genemark1.C_230094",NA,12,11,12,12,22,NA,4
"1735659|estExt_Genemark1.C_230121",2,NA,NA,1,NA,NA,NA,NA
"1735907|estExt_Genemark1.C_250087",NA,NA,NA,1,NA,2,NA,NA
"1735969|estExt_Genemark1.C_260013",NA,1,NA,NA,NA,NA,2,NA
"1735970|estExt_Genemark1.C_260014",NA,NA,2,NA,NA,2,NA,NA
"1735983|estExt_Genemark1.C_260027",NA,NA,NA,2,NA,NA,NA,6
"1735987|estExt_Genemark1.C_260033",NA,2,NA,NA,NA,NA,8,NA
"1736030|estExt_Genemark1.C_260085",NA,NA,5,NA,3,4,2,9
"1736191|estExt_Genemark1.C_280012",NA,NA,7,4,NA,5,NA,12
"1736243|estExt_Genemark1.C_280080",2,NA,2,NA,NA,NA,NA,6
"1736248|estExt_Genemark1.C_280086",NA,NA,2,2,8,NA,NA,NA
"1736308|estExt_Genemark1.C_290010",NA,7,4,NA,2,2,2,NA
"1736371|estExt_Genemark1.C_290089",NA,NA,4,NA,NA,NA,NA,2
"1736411|estExt_Genemark1.C_300029",2,NA,NA,NA,2,NA,NA,NA
"1736470|estExt_Genemark1.C_300098",NA,NA,NA,NA,NA,2,2,NA
"1736510|estExt_Genemark1.C_310004",NA,NA,NA,NA,2,NA,2,6
"1736553|estExt_Genemark1.C_310061",NA,NA,NA,NA,4,2,NA,2
"1736568|estExt_Genemark1.C_310077",NA,1,NA,NA,NA,1,NA,1
"1736611|estExt_Genemark1.C_310123",NA,NA,NA,NA,NA,2,NA,NA
"1736626|estExt_Genemark1.C_320015",2,NA,NA,NA,NA,NA,NA,NA
"1736673|estExt_Genemark1.C_320068",NA,11,12,5,7,9,3,26
"1736697|estExt_Genemark1.C_320092",NA,NA,NA,NA,NA,NA,NA,2
"1736803|estExt_Genemark1.C_330081",NA,NA,1,5,1,2,4,4
"1736947|estExt_Genemark1.C_350072",NA,304,134,9,98,14,236,82
"1736955|estExt_Genemark1.C_350083",NA,2,NA,NA,NA,NA,NA,2
"1737043|estExt_Genemark1.C_360074",NA,4,NA,NA,NA,NA,NA,NA
"1737181|estExt_Genemark1.C_380082",NA,NA,3,NA,2,NA,1,NA
"1737419|estExt_Genemark1.C_410078",2,83,16,84,92,45,4,27
"1737547|estExt_Genemark1.C_430042",NA,NA,NA,NA,1,NA,NA,NA
"1737775|estExt_Genemark1.C_470014",NA,NA,NA,NA,2,4,NA,NA
"1737814|estExt_Genemark1.C_470059",NA,NA,NA,NA,NA,NA,NA,2
"1737852|estExt_Genemark1.C_480042",NA,1,NA,3,2,NA,NA,NA
"1737891|estExt_Genemark1.C_490034",2,2,NA,2,1,2,NA,4
"1737943|estExt_Genemark1.C_500025",NA,1,NA,NA,NA,NA,NA,NA
"1738010|estExt_Genemark1.C_510055",NA,1,NA,NA,6,2,NA,6
"1738081|estExt_Genemark1.C_540009",NA,NA,1,NA,NA,NA,NA,NA
"1738130|estExt_Genemark1.C_540061",2,83,16,84,92,45,4,27
"1738152|estExt_Genemark1.C_550026",2,2,1,NA,2,2,NA,NA
"1738157|estExt_Genemark1.C_550044",NA,1,2,2,2,NA,NA,1
"1738198|estExt_Genemark1.C_560040",2,19,7,8,8,3,5,13
"1738223|estExt_Genemark1.C_570009",NA,7,2,4,4,4,NA,NA
"1738234|estExt_Genemark1.C_570022",NA,1,2,NA,2,NA,NA,NA
"1738275|estExt_Genemark1.C_580007",1,1,2,1,NA,NA,NA,NA
"1738317|estExt_Genemark1.C_580053",2,NA,NA,2,2,NA,2,2
"1738593|estExt_Genemark1.C_660010",NA,NA,NA,NA,NA,NA,NA,2
"1738721|estExt_Genemark1.C_690018",NA,3,NA,NA,NA,NA,NA,NA
"1738779|estExt_Genemark1.C_710023",NA,2,NA,4,2,2,NA,NA
"1738839|estExt_Genemark1.C_730018",NA,1,6,NA,6,NA,4,25
"1738911|estExt_Genemark1.C_760026",NA,NA,NA,NA,NA,NA,NA,4
"1738968|estExt_Genemark1.C_770040",NA,2,NA,NA,NA,NA,4,NA
"1739154|estExt_Genemark1.C_850037",NA,NA,NA,2,NA,NA,NA,4
"1739178|estExt_Genemark1.C_860026",NA,NA,NA,2,NA,4,NA,14
"1739210|estExt_Genemark1.C_870033",NA,1,1,NA,NA,NA,NA,NA
"1739397|estExt_Genemark1.C_950001",NA,NA,2,NA,NA,NA,NA,NA
"1739460|estExt_Genemark1.C_970008",NA,3,1,NA,NA,NA,NA,NA
"1739541|estExt_Genemark1.C_1000028",NA,NA,NA,NA,4,NA,NA,NA
"1739712|estExt_Genemark1.C_1100001",2,NA,2,NA,NA,NA,NA,6
"1739862|estExt_Genemark1.C_1170020",NA,NA,NA,NA,NA,NA,NA,2
"1739944|estExt_Genemark1.C_1210015",2,2,NA,NA,2,2,NA,NA
"1739947|estExt_Genemark1.C_1210018",2,NA,NA,NA,NA,NA,NA,NA
"1739948|estExt_Genemark1.C_1210019",NA,NA,NA,NA,NA,NA,2,4
"1740115|estExt_Genemark1.C_1310009",NA,1,2,NA,NA,NA,NA,NA
"1740168|estExt_Genemark1.C_1340013",NA,NA,NA,NA,NA,NA,NA,2
"1740217|estExt_Genemark1.C_1380009",NA,2,2,NA,NA,NA,NA,2
"1740279|estExt_Genemark1.C_1440008",NA,1,NA,NA,NA,NA,NA,NA
"1740490|estExt_Genemark1.C_1590014",NA,NA,1,NA,NA,NA,NA,2
"1740733|estExt_Genemark1.C_1800007",NA,NA,NA,NA,NA,NA,2,NA
"1741096|estExt_Genemark1.C_2210006",NA,6,NA,NA,NA,NA,NA,4
"1741464|estExt_Genemark1.C_2820004",NA,NA,NA,NA,NA,NA,NA,2
"1741522|estExt_Genemark1.C_2940006",NA,1,NA,2,3,NA,1,NA
"1741771|estExt_Genemark1.C_3680003",NA,NA,NA,NA,NA,NA,NA,6
"174281|CE174280_8957",NA,NA,2,4,NA,NA,NA,6
"177138|CE177137_3199",NA,NA,NA,NA,NA,4,NA,10
"177895|CE177894_833",NA,1,NA,NA,NA,1,NA,NA
"17817|CE17816_9019",2,NA,NA,NA,NA,NA,NA,NA
"180458|CE180457_12329",NA,1,NA,NA,4,NA,NA,NA
"18072|CE18071_20864",14,8,7,18,26,10,NA,23
"181624|CE181623_2766",2,2,NA,NA,NA,NA,2,NA
"182469|CE182468_12626",NA,4,NA,NA,NA,NA,NA,NA
"183401|CE183400_18132",2,12,17,29,8,9,103,22
"184469|CE184468_1022",NA,NA,NA,2,NA,NA,NA,2
"184662|CE184661_13918",NA,1,1,NA,NA,NA,NA,NA
"185142|CE185141_3080",NA,1,NA,NA,NA,NA,NA,NA
"185266|CE185265_1845",NA,1,NA,NA,NA,NA,NA,NA
"186791|CE186790_1321",NA,NA,NA,2,NA,NA,NA,NA
"18688|CE18687_13385",NA,NA,2,2,2,NA,NA,9
"187242|CE187241_10304",NA,1,NA,1,1,NA,NA,4
"187349|CE187348_1650",NA,NA,NA,NA,NA,NA,NA,2
"188040|CE188039_17194",NA,NA,NA,NA,2,NA,NA,2
"190817|CE190816_1343",NA,1,NA,NA,NA,NA,NA,NA
"191868|CE191867_973",NA,2,NA,NA,NA,NA,NA,NA
"192532|CE192531_25",NA,NA,NA,1,NA,NA,NA,NA
"193062|CE193061_114777",34,82,251,195,214,101,319,338
"193111|CE193110_13838",NA,2,3,NA,6,4,1,6
"195313|CE195312_143",NA,NA,1,NA,NA,NA,NA,NA
"195320|CE195319_348",NA,1,NA,NA,NA,NA,NA,NA
"195391|CE195390_2790",NA,NA,NA,NA,2,1,NA,2
"195452|CE195451_12699",NA,2,4,2,NA,NA,NA,NA
"19608|CE19607_18755",NA,2,NA,NA,NA,NA,4,2
"198277|CE198276_816",NA,NA,2,NA,NA,NA,NA,NA
"198975|CE198974_1838",NA,1,NA,NA,NA,NA,NA,NA
"199350|CE199349_408",NA,NA,NA,NA,2,NA,NA,NA
"199873|CE199872_7238",NA,2,NA,NA,NA,NA,NA,9
"200355|CE200354_5160",NA,NA,2,NA,NA,2,NA,NA
"200562|CE200561_1923",NA,NA,NA,NA,NA,NA,2,1
"200689|CE200688_4347",NA,2,NA,NA,NA,NA,NA,2
"202889|CE202888_18023",NA,NA,NA,NA,NA,4,NA,10
"203145|CE203144_283",NA,NA,NA,NA,2,NA,NA,NA
"203218|CE203217_581",NA,NA,NA,NA,2,NA,NA,NA
"203312|CE203311_27853",NA,NA,NA,2,NA,NA,NA,NA
"204633|CE204632_7250",NA,NA,NA,NA,NA,NA,NA,2
"205425|CE205424_3805",2,2,NA,NA,NA,NA,NA,NA
"205455|CE205454_1337",NA,1,2,NA,NA,2,NA,NA
"20707|CE20706_1068",NA,2,NA,NA,2,2,NA,NA
"20796|CE20795_1051",2,1,NA,NA,NA,2,NA,NA
"208675|CE208674_25652",NA,14,2,10,12,4,NA,13
"20878|CE20877_9043",NA,2,NA,2,NA,NA,NA,NA
"210366|CE210365_2371",NA,1,NA,NA,NA,NA,NA,NA
"215009|CE215008_23680",NA,2,5,6,4,8,4,12
"215063|CE215062_104",NA,NA,NA,NA,NA,NA,2,NA
"21517|CE21516_1861",NA,NA,NA,NA,NA,2,NA,NA
"21530|CE21529_289",NA,NA,NA,NA,NA,2,NA,NA
"215556|CE215555_1769",NA,2,NA,NA,NA,NA,NA,NA
"217727|CE217726_4707",NA,3,NA,NA,4,NA,NA,2
"217819|CE217818_1337",NA,NA,2,NA,NA,NA,NA,NA
"2179|CE2178_307",NA,2,NA,NA,NA,2,NA,NA
"21901|CE21900_67",NA,1,NA,1,NA,NA,NA,NA
"219556|CE219555_12052",NA,NA,1,2,2,NA,2,NA
"220020|CE220019_6768",NA,13,3,4,6,NA,2,5
"220478|CE220477_1622",NA,NA,NA,NA,NA,NA,NA,2
"220936|CE220935_10821",NA,2,1,NA,NA,NA,3,2
"221678|CE221677_1270",NA,NA,NA,NA,2,NA,NA,NA
"221771|CE221770_1002",NA,1,NA,NA,NA,NA,NA,NA
"221817|CE221816_174",NA,NA,NA,2,2,2,NA,NA
"226139|CE226138_12574",NA,1,NA,NA,NA,NA,NA,NA
"226866|CE226865_4470",NA,NA,NA,NA,2,6,NA,NA
"227152|CE227151_10359",NA,2,NA,NA,NA,NA,NA,NA
"227393|CE227392_5093",NA,NA,NA,NA,NA,NA,2,NA
"227820|CE227819_20",NA,NA,NA,NA,NA,NA,NA,2
"227879|CE227878_1411",NA,1,NA,NA,NA,NA,NA,NA
"228779|CE228778_24916",NA,4,5,23,24,2,NA,22
"228982|CE228981_9497",8,10,6,6,14,11,NA,2
"229176|CE229175_11990",NA,NA,NA,2,NA,2,NA,2
"229382|CE229381_9160",NA,NA,2,NA,NA,NA,NA,NA
"229518|CE229517_8532",NA,2,7,NA,3,6,NA,20
"230220|CE230219_305",NA,NA,2,NA,2,NA,1,2
"230728|CE230727_8877",NA,5,NA,NA,NA,NA,NA,2
"230888|CE230887_10394",NA,2,1,2,NA,NA,NA,NA
"23279|CE23278_1724",NA,NA,2,NA,NA,NA,NA,2
"232884|CE232883_2712",2,NA,NA,NA,2,1,NA,NA
"234072|CE234071_3375",NA,NA,NA,2,NA,NA,NA,NA
"236004|CE236003_581",NA,1,NA,NA,NA,NA,NA,NA
"236212|CE236211_131",NA,NA,NA,2,NA,NA,NA,NA
"236532|CE236531_150391",NA,1,NA,NA,NA,NA,NA,2
"236802|CE236801_2261",NA,NA,2,NA,NA,NA,NA,2
"236937|CE236936_3219",NA,2,7,4,8,2,NA,NA
"237044|CE237043_4100",NA,NA,NA,NA,NA,NA,2,NA
"237337|CE237336_968",NA,1,NA,NA,NA,NA,NA,NA
"237408|CE237407_950",NA,2,NA,NA,NA,NA,NA,NA
"237420|CE237419_1164",NA,NA,NA,NA,NA,NA,NA,2
"237839|CE237838_11901",NA,NA,1,NA,NA,NA,NA,NA
"238534|CE238533_12459",NA,2,NA,NA,NA,NA,NA,NA
"238712|CE238711_1109",NA,1,4,NA,2,NA,NA,NA
"238992|CE238991_113925",NA,NA,1,2,NA,NA,NA,NA
"239884|CE239883_19574",NA,NA,NA,NA,2,NA,NA,NA
"240529|CE240528_5822",NA,NA,4,NA,NA,NA,NA,NA
"240869|CE240868_565",NA,NA,NA,NA,NA,NA,NA,2
"240871|CE240870_23493",NA,NA,NA,1,3,NA,NA,NA
"24182|CE24181_901",NA,NA,2,NA,4,2,NA,1
"241859|CE241858_72911",NA,1,NA,NA,NA,NA,NA,NA
"241983|CE241982_2934",NA,NA,NA,NA,NA,NA,NA,2
"242070|CE242069_8192",NA,2,NA,6,10,2,4,4
"242901|CE242900_43808",16,14,15,14,17,2,NA,12
"243129|CE243128_104832",8,53,33,28,70,19,24,141
"243213|CE243212_1198",NA,1,NA,NA,NA,NA,NA,NA
"243365|CE243364_258",NA,NA,1,4,NA,NA,NA,NA
"243430|CE243429_4753",NA,2,2,NA,2,NA,NA,NA
"243640|CE243639_5354",NA,NA,NA,NA,NA,NA,NA,2
"244112|CE244111_1724",NA,NA,NA,NA,NA,2,NA,NA
"244153|CE244152_373",NA,NA,NA,2,NA,NA,NA,NA
"244173|CE244172_3567",2,NA,NA,NA,NA,NA,NA,2
"244654|CE244653_2703",NA,2,NA,NA,NA,NA,NA,NA
"244716|CE244715_7419",NA,NA,NA,NA,NA,2,NA,2
"245195|CE245194_14265",2,NA,NA,NA,NA,NA,NA,NA
"245213|CE245212_8655",NA,NA,NA,NA,NA,NA,NA,1
"245688|CE245687_2112",2,NA,NA,2,NA,NA,2,6
"246113|CE246112_172",NA,NA,NA,NA,2,NA,NA,2
"246420|CE246419_2571",NA,NA,NA,NA,NA,NA,NA,2
"249741|CE249740_50",NA,2,NA,NA,NA,NA,NA,NA
"253028|CE253027_1067",NA,NA,NA,NA,1,NA,NA,NA
"253145|CE253144_3106",NA,NA,1,NA,NA,NA,NA,NA
"253660|CE253659_2557",NA,NA,NA,NA,2,2,NA,NA
"253666|CE253665_1175",2,1,4,2,2,NA,2,6
"253777|CE253776_1219",NA,NA,NA,NA,1,NA,NA,NA
"254892|CE254891_361",NA,1,NA,NA,NA,NA,NA,NA
"254979|CE254978_20093",NA,2,NA,2,2,NA,NA,NA
"255017|CE255016_984",NA,NA,NA,NA,NA,NA,2,NA
"255976|CE255975_19835",NA,NA,NA,2,NA,NA,NA,NA
"256375|CE256374_6931",NA,2,NA,NA,NA,NA,NA,NA
"257255|CE257254_1189",NA,NA,NA,NA,NA,2,NA,NA
"25748|CE25747_1114",NA,NA,NA,2,NA,NA,NA,2
"257504|CE257503_424",NA,NA,NA,2,NA,NA,NA,2
"257635|CE257634_3738",NA,NA,NA,NA,NA,2,NA,NA
"257773|CE257772_8637",NA,NA,NA,NA,NA,NA,NA,2
"257858|CE257857_1224",NA,2,NA,NA,NA,NA,NA,2
"25852|CE25851_4261",NA,3,NA,NA,NA,NA,NA,6
"258610|CE258609_5686",NA,NA,NA,2,NA,NA,2,NA
"259735|CE259734_985",NA,NA,2,NA,NA,NA,NA,NA
"260587|CE260586_822",NA,NA,NA,NA,NA,NA,1,NA
"260955|CE260954_326",NA,NA,NA,NA,2,NA,NA,NA
"260986|CE260985_2327",NA,NA,NA,NA,NA,NA,NA,2
"261210|CE261209_2677",NA,NA,2,NA,NA,NA,NA,NA
"261288|CE261287_1848",NA,NA,NA,NA,NA,NA,1,NA
"261542|CE261541_960",NA,8,NA,2,6,NA,NA,NA
"261905|CE261904_1280",NA,4,NA,NA,2,NA,NA,2
"264410|CE264409_13033",NA,NA,NA,NA,NA,NA,10,NA
"264423|CE264422_3962",NA,NA,NA,2,NA,NA,NA,NA
"26449|CE26448_3083",NA,NA,NA,2,NA,NA,NA,NA
"265065|CE265064_7259",NA,1,NA,NA,NA,NA,2,NA
"26654|CE26653_589",NA,NA,NA,NA,NA,NA,2,NA
"2666|CE2665_1041",NA,NA,NA,NA,NA,NA,NA,1
"266689|CE266688_681",NA,2,NA,NA,NA,NA,NA,4
"266995|CE266994_417",NA,NA,NA,NA,NA,NA,NA,2
"267545|CE267544_202",NA,2,NA,NA,NA,NA,NA,NA
"267560|CE267559_2149",NA,NA,2,NA,2,NA,NA,NA
"267579|CE267578_41",NA,NA,NA,NA,NA,2,NA,NA
"267699|CE267698_411",2,1,NA,NA,NA,NA,2,NA
"26844|CE26843_723",NA,NA,2,NA,NA,NA,NA,NA
"268540|CE268539_33711",NA,2,NA,4,NA,NA,NA,1
"269459|CE269458_1081",NA,2,4,NA,NA,NA,NA,NA
"269798|CE269797_720",NA,2,NA,NA,NA,2,NA,NA
"269818|CE269817_1230",NA,NA,NA,NA,NA,NA,NA,6
"271015|CE271014_2675",NA,NA,NA,1,NA,NA,NA,NA
"276933|CE276932_11979",NA,NA,NA,NA,NA,NA,NA,2
"277401|CE277400_6361",NA,NA,NA,NA,NA,NA,NA,2
"277497|CE277496_25995",NA,NA,2,NA,NA,NA,NA,NA
"277973|CE277972_389",NA,NA,NA,NA,NA,1,NA,NA
"278976|CE278975_825",NA,2,NA,NA,NA,NA,1,NA
"280990|CE280989_472",2,NA,NA,NA,NA,NA,NA,NA
"280999|CE280998_7456",4,37,25,36,31,22,NA,16
"281458|CE281457_3408",NA,NA,3,NA,NA,NA,NA,NA
"281789|CE281788_9487",NA,2,NA,NA,2,NA,NA,2
"282088|CE282087_1706",NA,NA,2,NA,1,NA,NA,2
"283078|CE283077_32575",NA,2,NA,NA,2,2,NA,NA
"283276|CE283275_34001",2,3,13,6,12,12,13,10
"283319|CE283318_7005",NA,NA,2,2,4,2,NA,NA
"283334|CE283333_7907",NA,NA,NA,NA,NA,1,NA,NA
"283555|CE283554_20077",2,NA,NA,NA,NA,NA,NA,6
"284084|CE284083_7772",1,3,1,NA,NA,2,NA,NA
"2852|CE2851_32168",NA,NA,NA,NA,NA,NA,NA,2
"286391|CE286390_376",NA,2,4,NA,NA,NA,2,2
"28728|CE28727_6227",NA,2,NA,NA,NA,NA,NA,NA
